Category,MeetID,MeetCountry,MeetState,MeetTown,MeetName,Name,Age,Sex,LiftKg,MeetYear
Best Deadlift,6463,USA,WA,Wenatchee,Washington Spring Championship,Nickie Gunther,39.0,F,162.5,2017
Best Deadlift,7309,USA,WA,,2017 Empire Classic,Grant Higa,46.5,M,325.0,2017
Best Deadlift,6456,USA,WA,Kenniwick,Washington State Championships,Ryan Coleman,34.0,M,260.0,2016
Best Deadlift,6456,USA,WA,Kenniwick,Washington State Championships,Billy Jones,32.0,M,255.0,2016
Best Deadlift,7303,USA,WA,,Washington State Championship,Jacob Nelson,,M,280.0,2016
Best Deadlift,7297,USA,WA,,2015 Washington State Championships,Alan R. Tepper,,M,212.5,2015
Best Deadlift,7763,USA,WA,Kennewick,Washington State Summer Strength Wars,Matthew Davis,42.0,M,277.5,2014
Best Deadlift,6463,USA,WA,Wenatchee,Washington Spring Championship,Krista Mahan,54.0,F,95.0,2017
Best Deadlift,7302,USA,WA,,Empire Classic Powerlifting Championships,Mike Fryar,,M,235.0,2016
Best Deadlift,5071,USA,WA,Lynnwood,2016 RPS Washington Teen and Master Championships,Kurtis Bowler,,M,235.0,2016
Best Deadlift,8167,USA,WA,Everett,EGO Push/Pull,Melissa Webb,41.0,F,195.0,2017
Best Deadlift,7289,USA,WA,,2014 Seattle Summer Classic,Angela Teal,,F,100.0,2014
Best Deadlift,7314,USA,WA,,Merry Muscle Madness,Daniel Leidheiser,46.5,M,242.5,2017
Best Deadlift,7763,USA,WA,Kennewick,Washington State Summer Strength Wars,Bella Martinez,37.0,F,150.0,2014
Best Deadlift,5071,USA,WA,Lynnwood,2016 RPS Washington Teen and Master Championships,Titus Faber,,M,227.5,2016
Best Deadlift,7600,USA,WA,Kennewick,Washington State Freedom Classic Powerlifting,Triston Howard,15.0,M,255.0,2012
Best Deadlift,7303,USA,WA,,Washington State Championship,Shane Shorter,,M,200.0,2016
Best Deadlift,7306,USA,WA,,Team Phoinix Holiday Classic 2016,Grant Higa,45.5,M,327.5,2016
Best Deadlift,7315,USA,WA,Tacoma,Tacoma Rookie Competition,Brad Webster,41.5,M,230.0,2018
Best Bench,6463,USA,WA,Wenatchee,Washington Spring Championship,Yuri Borges,22.0,F,42.5,2017
Best Bench,6463,USA,WA,Wenatchee,Washington Spring Championship,Cheyenne Baxter,21.0,F,55.0,2017
Best Bench,6456,USA,WA,Kenniwick,Washington State Championships,Allison Nathe,40.0,F,77.5,2016
Best Bench,6456,USA,WA,Kenniwick,Washington State Championships,Krista Mahan,53.0,F,50.0,2016
Best Bench,5071,USA,WA,Lynnwood,2016 RPS Washington Teen and Master Championships,Kurtis Bowler,,M,142.5,2016
Best Deadlift,6463,USA,WA,Wenatchee,Washington Spring Championship,Joseph Reyna,18.0,M,207.5,2017
Best Deadlift,8028,USA,WA,Aberdeen,Washington State Open,Bill Dove,75.0,M,190.0,2016
Best Deadlift,6456,USA,WA,Kenniwick,Washington State Championships,Emily Herdt,42.0,F,140.0,2016
Best Bench,6456,USA,WA,Kenniwick,Washington State Championships,Eric Radcliffe,21.0,M,147.5,2016
Best Deadlift,7763,USA,WA,Kennewick,Washington State Summer Strength Wars,Sam Pecktol,60.0,M,280.0,2014
Best Deadlift,5071,USA,WA,Lynnwood,2016 RPS Washington Teen and Master Championships,Cara Yost,,F,147.5,2016
Best Deadlift,5071,USA,WA,Lynnwood,2016 RPS Washington Teen and Master Championships,Mark Gallison,,M,125.0,2016
Best Deadlift,7288,USA,WA,,2014 Washington State Championships,Harrison Maurus,,M,182.5,2014
Best Deadlift,7307,USA,WA,,2017 Washington State Championships,Bebe Burns,74.5,F,82.5,2017
Best Deadlift,6463,USA,WA,Wenatchee,Washington Spring Championship,Emily Herdt,42.0,F,147.5,2017
Best Deadlift,6463,USA,WA,Wenatchee,Washington Spring Championship,Gabriel Sanchez,35.0,M,252.5,2017
Best Deadlift,7303,USA,WA,,Washington State Championship,Ronico Barin,,M,255.0,2016
Best Deadlift,6463,USA,WA,Wenatchee,Washington Spring Championship,Cheyenne Baxter,21.0,F,130.0,2017
Best Deadlift,6463,USA,WA,Wenatchee,Washington Spring Championship,Eric Mendoza,16.0,M,207.5,2017
Best Deadlift,6463,USA,WA,Wenatchee,Washington Spring Championship,Brian Bishop,33.0,M,342.5,2017
Best Bench,5126,USA,WA,Seattle,2016 RPS Cascade Classic,Tonya Motyka,,F,75.0,2016
Best Bench,7309,USA,WA,,2017 Empire Classic,Marshall Blom,24.5,M,150.0,2017
Best Squat,6463,USA,WA,Wenatchee,Washington Spring Championship,Timmy Dinh,19.0,M,195.0,2017
Best Squat,7307,USA,WA,,2017 Washington State Championships,Leamon Woodley,59.5,M,262.5,2017
Best Squat,7309,USA,WA,,2017 Empire Classic,Na'im Abdul-Qadir,30.5,M,250.0,2017
Best Bench,7292,USA,WA,,2014 Team Phoinix Holiday Classic,Edwin Skay,,M,117.5,2014
Best Bench,7307,USA,WA,,2017 Washington State Championships,Donald Rogers,24.5,M,137.5,2017
Best Deadlift,6456,USA,WA,Kenniwick,Washington State Championships,Tanya Golden,36.0,F,140.0,2016
Best Deadlift,7307,USA,WA,,2017 Washington State Championships,Donald Rogers,24.5,M,290.0,2017
Best Deadlift,5071,USA,WA,Lynnwood,2016 RPS Washington Teen and Master Championships,Brigs Schulz,,M,202.5,2016
Best Deadlift,6456,USA,WA,Kenniwick,Washington State Championships,Ted Kincaid,39.0,M,212.5,2016
Best Deadlift,7314,USA,WA,,Merry Muscle Madness,John Dick,69.5,M,232.5,2017
Best Deadlift,6463,USA,WA,Wenatchee,Washington Spring Championship,Neli Tolman,47.0,F,110.0,2017
Best Deadlift,7315,USA,WA,Tacoma,Tacoma Rookie Competition,Gabriel Parman,47.5,M,230.0,2018
Best Deadlift,6478,USA,WA,Wenatchee,Washington Fall Championship,Damian Smith,43.0,M,172.5,2017
Best Deadlift,7314,USA,WA,,Merry Muscle Madness,Cooper Nordan,35.5,M,195.0,2017
Best Deadlift,6463,USA,WA,Wenatchee,Washington Spring Championship,Wendy Thomaston,47.0,F,150.0,2017
Best Deadlift,5126,USA,WA,Seattle,2016 RPS Cascade Classic,Greg Nucci,,M,272.5,2016
Best Deadlift,5071,USA,WA,Lynnwood,2016 RPS Washington Teen and Master Championships,Steve Egner,,M,177.5,2016
Best Deadlift,6456,USA,WA,Kenniwick,Washington State Championships,Vanessa McGarr,25.0,F,182.5,2016
Best Deadlift,7307,USA,WA,,2017 Washington State Championships,Leamon Woodley,59.5,M,287.5,2017
Best Deadlift,6463,USA,WA,Wenatchee,Washington Spring Championship,Yuri Borges,22.0,F,135.0,2017
Best Deadlift,6456,USA,WA,Kenniwick,Washington State Championships,Kam Brassfield,38.0,M,212.5,2016
Best Deadlift,6463,USA,WA,Wenatchee,Washington Spring Championship,Haley MacRae,19.0,F,115.0,2017
Best Deadlift,5202,USA,WA,Lynnwood,Make Powerlifting Great Again,Ray McPherson,,M,152.5,2017
Best Bench,6463,USA,WA,Wenatchee,Washington Spring Championship,Nickie Gunther,39.0,F,75.0,2017
Best Bench,6463,USA,WA,Wenatchee,Washington Spring Championship,Eric Mendoza,16.0,M,100.0,2017
Best Bench,6456,USA,WA,Kenniwick,Washington State Championships,Matthew Davis,44.0,M,207.5,2016
Best Bench,7303,USA,WA,,Washington State Championship,George Gentry,,M,127.5,2016
Best Bench,6456,USA,WA,Kenniwick,Washington State Championships,Ryan Coleman,34.0,M,170.0,2016
Best Bench,6463,USA,WA,Wenatchee,Washington Spring Championship,Haley MacRae,19.0,F,57.5,2017
Best Deadlift,7303,USA,WA,,Washington State Championship,Alan Tepper,,M,205.0,2016
Best Deadlift,6463,USA,WA,Wenatchee,Washington Spring Championship,Jesse Stavano,33.0,M,252.5,2017
Best Deadlift,6463,USA,WA,Wenatchee,Washington Spring Championship,Tanya Golden,36.0,F,145.0,2017
Best Deadlift,6456,USA,WA,Kenniwick,Washington State Championships,Tasha Whelan,31.0,F,187.5,2016
Best Deadlift,6456,USA,WA,Kenniwick,Washington State Championships,Eric Radcliffe,21.0,M,310.0,2016
Best Deadlift,6456,USA,WA,Kenniwick,Washington State Championships,Waikele Frantz,42.0,F,165.0,2016
Best Deadlift,6456,USA,WA,Kenniwick,Washington State Championships,Kirby Chermak,17.0,M,187.5,2016
Best Deadlift,7290,USA,WA,,Bull Stewart Battle on the Beach - Alki Classic,Leamon Woodley Jr,,M,292.5,2014
Best Deadlift,7303,USA,WA,,Washington State Championship,George Gentry,,M,215.0,2016
Best Deadlift,6463,USA,WA,Wenatchee,Washington Spring Championship,Krissy Rieherson,30.0,F,165.0,2017
Best Deadlift,7297,USA,WA,,2015 Washington State Championships,Leamon J. Woodley Jr,,M,287.5,2015
Best Bench,6463,USA,WA,Wenatchee,Washington Spring Championship,Gabriel Sanchez,35.0,M,135.0,2017
Best Bench,6478,USA,WA,Wenatchee,Washington Fall Championship,Damian Smith,43.0,M,167.5,2017
Best Bench,6463,USA,WA,Wenatchee,Washington Spring Championship,Nathan Brandhorst,23.0,M,215.0,2017
Best Bench,6456,USA,WA,Kenniwick,Washington State Championships,Billy Jones,32.0,M,152.5,2016
Best Deadlift,6478,USA,WA,Wenatchee,Washington Fall Championship,Allison Nathe,41.0,F,152.5,2017
Best Deadlift,7800,USA,WA,Kennewick,USPA RAB Fitness Fall Brawl,James Yourkoski,37.0,M,330.0,2014
Best Deadlift,5043,USA,WA,Lynnwood,2015 Might Makes Right & RPS Washington State Powerlifting Championships,Mary Kay Jurovcik,,F,77.5,2015
Best Deadlift,7302,USA,WA,,Empire Classic Powerlifting Championships,Troy Fryar,,M,295.0,2016
Best Deadlift,7299,USA,WA,,Team Phoinix Qualifyer 2015,John Cardwell,,M,300.0,2015
Best Deadlift,6463,USA,WA,Wenatchee,Washington Spring Championship,Timmy Dinh,19.0,M,212.5,2017
Best Deadlift,6456,USA,WA,Kenniwick,Washington State Championships,Matthew Davis,44.0,M,272.5,2016
Best Squat,7289,USA,WA,,2014 Seattle Summer Classic,Angela Teal,,F,82.5,2014
Best Bench,6456,USA,WA,Kenniwick,Washington State Championships,Kari Arnold,38.0,F,57.5,2016
Best Bench,6478,USA,WA,Wenatchee,Washington Fall Championship,Russ Nielson,55.0,M,130.0,2017
Best Bench,6463,USA,WA,Wenatchee,Washington Spring Championship,Brian Bishop,33.0,M,205.0,2017
Best Bench,6463,USA,WA,Wenatchee,Washington Spring Championship,Joseph Reyna,18.0,M,125.0,2017
Best Bench,6456,USA,WA,Kenniwick,Washington State Championships,Vanessa McGarr,25.0,F,82.5,2016
Best Bench,5071,USA,WA,Lynnwood,2016 RPS Washington Teen and Master Championships,Craig Michael Ivey,,M,132.5,2016
Best Bench,6463,USA,WA,Wenatchee,Washington Spring Championship,Allison Nathe,41.0,F,82.5,2017
Best Squat,6456,USA,WA,Kenniwick,Washington State Championships,Emily Herdt,42.0,F,120.0,2016
Best Squat,7763,USA,WA,Kennewick,Washington State Summer Strength Wars,Bella Martinez,37.0,F,140.0,2014
Best Bench,7886,USA,WA,Kennewick,Washington State Summer Strength Wars,Ryan Kennelly,41.0,M,410.0,2015
Best Bench,5043,USA,WA,Lynnwood,2015 Might Makes Right & RPS Washington State Powerlifting Championships,Mary Kay Jurovcik,,F,35.0,2015
Best Bench,5071,USA,WA,Lynnwood,2016 RPS Washington Teen and Master Championships,Mark Gallison,,M,75.0,2016
Best Bench,6456,USA,WA,Kenniwick,Washington State Championships,Jesse Drach,29.0,M,245.0,2016
Best Squat,7307,USA,WA,,2017 Washington State Championships,Donald Rogers,24.5,M,230.0,2017
Best Bench,7303,USA,WA,,Washington State Championship,Tim Brown,,M,175.0,2016
Best Bench,6456,USA,WA,Kenniwick,Washington State Championships,Neli Tolman,47.0,F,30.0,2016
Best Bench,7303,USA,WA,,Washington State Championship,Shane Shorter,,M,95.0,2016
Best Bench,7763,USA,WA,Kennewick,Washington State Summer Strength Wars,Jennifer Combs,21.0,F,97.5,2014
Best Bench,5202,USA,WA,Lynnwood,Make Powerlifting Great Again,Ray McPherson,,M,92.5,2017
Best Bench,6463,USA,WA,Wenatchee,Washington Spring Championship,Krissy Rieherson,30.0,F,95.0,2017
Best Bench,7763,USA,WA,Kennewick,Washington State Summer Strength Wars,Matthew Davis,42.0,M,220.0,2014
Best Bench,6463,USA,WA,Wenatchee,Washington Spring Championship,Stefan Green,23.0,M,227.5,2017
Best Bench,7290,USA,WA,,Bull Stewart Battle on the Beach - Alki Classic,Gary Schelbrack,,M,162.5,2014
Best Squat,5126,USA,WA,Seattle,2016 RPS Cascade Classic,Tonya Motyka,,F,112.5,2016
Best Squat,7303,USA,WA,,Washington State Championship,George Gentry,,M,170.0,2016
Best Squat,6478,USA,WA,Wenatchee,Washington Fall Championship,Emily Ferry,25.0,F,157.5,2017
Best Bench,7314,USA,WA,,Merry Muscle Madness,Daniel Leidheiser,46.5,M,160.0,2017
Best Bench,6456,USA,WA,Kenniwick,Washington State Championships,Tanya Golden,36.0,F,65.0,2016
Best Bench,6463,USA,WA,Wenatchee,Washington Spring Championship,Timmy Dinh,19.0,M,135.0,2017
Best Bench,6463,USA,WA,Wenatchee,Washington Spring Championship,Krista Mahan,54.0,F,52.5,2017
Best Bench,6456,USA,WA,Kenniwick,Washington State Championships,Emily Herdt,42.0,F,60.0,2016
Best Bench,7800,USA,WA,Kennewick,USPA RAB Fitness Fall Brawl,Lisa Kromer,39.0,F,70.0,2014
Best Bench,5071,USA,WA,Lynnwood,2016 RPS Washington Teen and Master Championships,Steve Egner,,M,112.5,2016
Best Bench,7303,USA,WA,,Washington State Championship,Ronico Barin,,M,140.0,2016
Best Squat,5043,USA,WA,Lynnwood,2015 Might Makes Right & RPS Washington State Powerlifting Championships,Mary Kay Jurovcik,,F,52.5,2015
Best Squat,7303,USA,WA,,Washington State Championship,Ronico Barin,,M,192.5,2016
Best Squat,6463,USA,WA,Wenatchee,Washington Spring Championship,Haley MacRae,19.0,F,105.0,2017
Best Squat,6463,USA,WA,Wenatchee,Washington Spring Championship,Barbara O'Neill,46.0,F,165.0,2017
Best Squat,6456,USA,WA,Kenniwick,Washington State Championships,Jesse Drach,29.0,M,287.5,2016
Best Squat,7314,USA,WA,,Merry Muscle Madness,Daniel Leidheiser,46.5,M,240.0,2017
Best Squat,7288,USA,WA,,2014 Washington State Championships,Harrison Maurus,,M,200.0,2014
Best Squat,6456,USA,WA,Kenniwick,Washington State Championships,Billy Jones,32.0,M,230.0,2016
Best Squat,6478,USA,WA,Wenatchee,Washington Fall Championship,Allison Nathe,41.0,F,145.0,2017
Best Squat,6463,USA,WA,Wenatchee,Washington Spring Championship,Joseph Reyna,18.0,M,147.5,2017
Best Squat,6463,USA,WA,Wenatchee,Washington Spring Championship,Brian Bishop,33.0,M,340.0,2017
Best Squat,5071,USA,WA,Lynnwood,2016 RPS Washington Teen and Master Championships,Steve Egner,,M,137.5,2016
Best Squat,5071,USA,WA,Lynnwood,2016 RPS Washington Teen and Master Championships,Mark Gallison,,M,82.5,2016
Best Squat,7600,USA,WA,Kennewick,Washington State Freedom Classic Powerlifting,Triston Howard,15.0,M,290.0,2012
Best Squat,6456,USA,WA,Kenniwick,Washington State Championships,Joe Swope,46.0,M,260.0,2016
Best Squat,7800,USA,WA,Kennewick,USPA RAB Fitness Fall Brawl,Amy Payne,35.0,F,187.5,2014
Best Squat,6456,USA,WA,Kenniwick,Washington State Championships,Sonya Lovato,35.0,F,120.0,2016
Best Squat,7306,USA,WA,,Team Phoinix Holiday Classic 2016,Grant Higa,45.5,M,310.0,2016
Best Squat,5071,USA,WA,Lynnwood,2016 RPS Washington Teen and Master Championships,Phil Day,,M,195.0,2016
Best Squat,5071,USA,WA,Lynnwood,2016 RPS Washington Teen and Master Championships,Brigs Schulz,,M,165.0,2016
Best Squat,5126,USA,WA,Seattle,2016 RPS Cascade Classic,Greg Nucci,,M,310.0,2016
Best Squat,6463,USA,WA,Wenatchee,Washington Spring Championship,Neli Tolman,47.0,F,52.5,2017
Best Squat,6456,USA,WA,Kenniwick,Washington State Championships,Krista Mahan,53.0,F,87.5,2016
Best Squat,6456,USA,WA,Kenniwick,Washington State Championships,Vanessa McGarr,25.0,F,152.5,2016
Best Squat,7297,USA,WA,,2015 Washington State Championships,Leamon J. Woodley Jr,,M,275.0,2015
Best Squat,6456,USA,WA,Kenniwick,Washington State Championships,Jamie Shaw,28.0,F,152.5,2016
Best Squat,6463,USA,WA,Wenatchee,Washington Spring Championship,Cheyenne Baxter,21.0,F,117.5,2017
Best Squat,6463,USA,WA,Wenatchee,Washington Spring Championship,Allison Nathe,41.0,F,142.5,2017
Best Squat,6456,USA,WA,Kenniwick,Washington State Championships,Neli Tolman,47.0,F,25.0,2016
Best Deadlift,7300,USA,WA,,Seattle Summer Classic 2015,Alan Tepper,,M,212.5,2015
Best Deadlift,6456,USA,WA,Kenniwick,Washington State Championships,Nathan Brandhorst,22.0,M,320.0,2016
Best Squat,6463,USA,WA,Wenatchee,Washington Spring Championship,Eric Mendoza,16.0,M,190.0,2017
Best Squat,6456,USA,WA,Kenniwick,Washington State Championships,Ryan Coleman,34.0,M,240.0,2016
Best Squat,6456,USA,WA,Kenniwick,Washington State Championships,Ted Kincaid,39.0,M,175.0,2016
Best Squat,6463,USA,WA,Wenatchee,Washington Spring Championship,Jesse Stavano,33.0,M,225.0,2017
Best Bench,5071,USA,WA,Lynnwood,2016 RPS Washington Teen and Master Championships,Brigs Schulz,,M,122.5,2016
Best Bench,5126,USA,WA,Seattle,2016 RPS Cascade Classic,Greg Nucci,,M,200.0,2016
Best Bench,6463,USA,WA,Wenatchee,Washington Spring Championship,Barbara O'Neill,46.0,F,100.0,2017
Best Bench,6463,USA,WA,Wenatchee,Washington Spring Championship,Tanya Golden,36.0,F,65.0,2017
Best Bench,8167,USA,WA,Everett,EGO Push/Pull,Melissa Webb,41.0,F,100.0,2017
Best Bench,7311,USA,WA,,Seattle Summer Classic,Charles Silva,60.5,M,162.5,2017
Best Bench,7307,USA,WA,,2017 Washington State Championships,Zach Summers,13.5,M,75.0,2017
Best Bench,6456,USA,WA,Kenniwick,Washington State Championships,Nathan Brandhorst,22.0,M,197.5,2016
Best Bench,6456,USA,WA,Kenniwick,Washington State Championships,Kirby Chermak,17.0,M,77.5,2016
Best Bench,7288,USA,WA,,2014 Washington State Championships,Harrison Maurus,,M,97.5,2014
Best Squat,6478,USA,WA,Wenatchee,Washington Fall Championship,Damian Smith,43.0,M,125.0,2017
Best Squat,6456,USA,WA,Kenniwick,Washington State Championships,Kari Arnold,38.0,F,102.5,2016
Best Squat,7300,USA,WA,,Seattle Summer Classic 2015,Alan Tepper,,M,162.5,2015
Best Squat,7763,USA,WA,Kennewick,Washington State Summer Strength Wars,Matthew Davis,42.0,M,352.5,2014
Best Squat,6463,USA,WA,Wenatchee,Washington Spring Championship,Nathan Brandhorst,23.0,M,350.0,2017
Best Squat,7716,USA,WA,Kennewick,RAB Fitness Spring Fling,Grant Higa,43.0,M,337.5,2014
Best Squat,5202,USA,WA,Lynnwood,Make Powerlifting Great Again,Ray McPherson,,M,85.0,2017
Best Bench,6478,USA,WA,Wenatchee,Washington Fall Championship,Allison Nathe,41.0,F,90.0,2017
Best Bench,6463,USA,WA,Wenatchee,Washington Spring Championship,Neli Tolman,47.0,F,42.5,2017
Best Bench,7289,USA,WA,,2014 Seattle Summer Classic,Rachele Unson,,F,110.0,2014
Best Bench,7314,USA,WA,,Merry Muscle Madness,Cooper Nordan,35.5,M,127.5,2017
Best Squat,5071,USA,WA,Lynnwood,2016 RPS Washington Teen and Master Championships,Kurtis Bowler,,M,195.0,2016
Best Squat,6478,USA,WA,Wenatchee,Washington Fall Championship,Russ Nielson,55.0,M,215.0,2017
Best Squat,6456,USA,WA,Kenniwick,Washington State Championships,Matthew Davis,44.0,M,352.5,2016
Best Squat,7303,USA,WA,,Washington State Championship,Jacob Nelson,,M,245.0,2016
Best Squat,6456,USA,WA,Kenniwick,Washington State Championships,Waikele Frantz,42.0,F,142.5,2016
Best Squat,7671,USA,WA,Kennewick,Washington Summer Strength Wars,Mike Kromer,40.0,M,325.0,2013
Best Squat,6456,USA,WA,Kenniwick,Washington State Championships,Eric Radcliffe,21.0,M,282.5,2016
Best Squat,7303,USA,WA,,Washington State Championship,Shane Shorter,,M,135.0,2016
Best Squat,7307,USA,WA,,2017 Washington State Championships,Bebe Burns,74.5,F,72.5,2017
Best Squat,6456,USA,WA,Kenniwick,Washington State Championships,Kirby Chermak,17.0,M,147.5,2016
Best Squat,6463,USA,WA,Wenatchee,Washington Spring Championship,Tanya Golden,36.0,F,110.0,2017
Best Squat,6463,USA,WA,Wenatchee,Washington Spring Championship,Krissy Rieherson,30.0,F,127.5,2017
Best Squat,7314,USA,WA,,Merry Muscle Madness,Cooper Nordan,35.5,M,165.0,2017
Best Deadlift,7313,USA,WA,,Team Phoenix Halloween Havoc,John Dick,69.5,M,220.0,2017
Best Deadlift,6463,USA,WA,Wenatchee,Washington Spring Championship,Nathan Brandhorst,23.0,M,342.5,2017
Best Deadlift,6456,USA,WA,Kenniwick,Washington State Championships,Kari Arnold,38.0,F,120.0,2016
Best Deadlift,6456,USA,WA,Kenniwick,Washington State Championships,Jesse Drach,29.0,M,322.5,2016
Best Deadlift,7763,USA,WA,Kennewick,Washington State Summer Strength Wars,Grant Higa,43.0,M,322.5,2014
Best Squat,6456,USA,WA,Kenniwick,Washington State Championships,Nathan Brandhorst,22.0,M,365.0,2016
Best Squat,6456,USA,WA,Kenniwick,Washington State Championships,Allison Nathe,40.0,F,142.5,2016
Best Squat,6463,USA,WA,Wenatchee,Washington Spring Championship,Nickie Gunther,39.0,F,137.5,2017
Best Squat,6463,USA,WA,Wenatchee,Washington Spring Championship,Krista Mahan,54.0,F,95.0,2017
Best Squat,7306,USA,WA,,Team Phoinix Holiday Classic 2016,Alan Tepper,70.5,M,155.0,2016
Best Squat,6463,USA,WA,Wenatchee,Washington Spring Championship,Yuri Borges,22.0,F,87.5,2017
Best Bench,6456,USA,WA,Kenniwick,Washington State Championships,Kam Brassfield,38.0,M,120.0,2016
Best Bench,6456,USA,WA,Kenniwick,Washington State Championships,Krissy Richerson,30.0,F,85.0,2016
Best Bench,6478,USA,WA,Wenatchee,Washington Fall Championship,Emily Ferry,25.0,F,70.0,2017
Best Bench,7600,USA,WA,Kennewick,Washington State Freedom Classic Powerlifting,Triston Howard,15.0,M,185.0,2012
Best Deadlift,7341,USA,WI,Hudson,Western Wisconsin Open,Robert Teel,19.5,M,206.4,2016
Best Deadlift,6425,USA,WI,Madison,Wisconsin State Powerlifting Championship,Christine Calace,35.0,F,135.0,2015
Best Deadlift,6429,USA,WI,Kenosha,UPA Clash of the Titans,Jason Benter,,M,302.5,2016
Best Deadlift,1600,USA,WI,,2017 Wisconsin State,Pablo Davalos-Alonso,,M,220.0,2017
Best Deadlift,1600,USA,WI,,2017 Wisconsin State,Justin Cera,,M,295.0,2017
Best Deadlift,7336,USA,WI,,Badger Open 2016,Peen Coles,,F,150.0,2016
Best Deadlift,7323,USA,WI,,WHSPA State Meet,Alex Stoll,,M,294.8,2015
Best Deadlift,1564,USA,WI,,Wisconsin State,Dave Aldag,,M,157.5,2015
Best Deadlift,7333,USA,WI,,WHSPA State Meet,Ryan Ratcliff,17.5,M,281.2,2016
Best Deadlift,7356,USA,WI,,Western Wisconsin Open,Brandon Haag,17.5,M,263.1,2017
Best Bench,7336,USA,WI,,Badger Open 2016,Douglass Staller,,M,82.5,2016
Best Bench,7364,USA,WI,,Wisconsin Open State Championships,Andrew Kanelos,20.5,M,165.0,2018
Best Bench,7364,USA,WI,,Wisconsin Open State Championships,Phil Diamond,46.5,M,200.0,2018
Best Bench,7346,USA,WI,,2017 Wisconsin State Open,Scott Lade,48.5,M,210.0,2017
Best Bench,7357,USA,WI,,Sweet Applewood Open,Anthony DiPerna,22.5,M,157.5,2017
Best Deadlift,7366,USA,WI,,Happy New Year,Robert Swenson,14.5,M,150.0,2018
Best Deadlift,7336,USA,WI,,Badger Open 2016,Deanna Reilly,,F,157.5,2016
Best Deadlift,7336,USA,WI,,Badger Open 2016,Jerry Shetka,,M,250.0,2016
Best Deadlift,1622,USA,WI,,Wisconsin State Championship,Carter Cera,,M,90.0,2017
Best Deadlift,7364,USA,WI,,Wisconsin Open State Championships,Andrew Kanelos,20.5,M,295.0,2018
Best Deadlift,1597,USA,WI,,Wisconsin State,Greg Schoemer,,M,142.5,2016
Best Deadlift,7330,USA,WI,,Western Wisconsin Open,Jerry Shetka,,M,263.1,2015
Best Bench,7345,USA,WI,,2017 Wisconsin State High School Championships,Raymond Arns,18.5,M,177.5,2017
Best Bench,7364,USA,WI,,Wisconsin Open State Championships,Justin Grensing,33.5,M,165.0,2018
Best Bench,7364,USA,WI,,Wisconsin Open State Championships,Joshua Hunt,35.5,M,260.0,2018
Best Deadlift,7418,USA,WI,Neenah,2000 High School National Powerlifting Championships,Greg Therlot,,M,235.0,2000
Best Deadlift,7356,USA,WI,,Western Wisconsin Open,Nicholas Kurtz,13.5,M,113.4,2017
